"","id","cover","percent","cover2"
"5675","John Ascher","22",1,"22"
"5676","howarddc","23",1,"23"
"5677","John Ascher","21",1,"21"
"5678","John Ascher","21",1,"21"
"5679","Sam Droege","81",1,"81"
"5680","John Ascher","23",1,"23"
"5681","shuttereyes","22",1,"22"
"5682","John Ascher","23",1,"23"
"5683","Mark","21",1,"21"
"5684","Nathaniel Sharp","95",1,"95"
"5685","John Ascher","23",1,"23"
"5686","Jenny Glenn","24",1,"24"
"5687","victoria6336","23",1,"23"
"5688","Joel Neylon","21",1,"21"
"5689","Joshua Lincoln","81",1,"81"
"5690","John Ascher","21",1,"21"
"5691","Mark","43",1,"43"
"5692","Jenny Glenn","23",1,"23"
"5693","John Ascher","23",1,"23"
"5694","lewisbholmes","81",1,"81"
"5695","Spencer Hardy","24",1,"24"
"5696","Joel Neylon","22",1,"22"
"5697","Marv Elliott","81",1,"81"
"5698","hadel","41",1,"41"
"5699","Mark","22",1,"22"
"5700","Kelly Fuerstenberg","43",1,"43"
"5701","hadel","22",1,"22"
"5702","beetleinahaystack","22",1,"22"
"5703","Gregg Petersen","21",1,"21"
"5704","Claire O'Neill","23",1,"23"
"5705","Sam Droege","22",1,"22"
"5706","HYPERSONICGX","41",1,"41"
"5707","danly","41",1,"41"
"5708","Suzanne Mrozak","23",1,"23"
"5709","tarrington","23",1,"23"
"5710","Rusty Burlew","24",1,"24"
"5711","belyykit","21",1,"21"
"5712","John Ascher","52",1,"52"
"5713","John Ascher","23",1,"23"
"5714","Claire O'Neill","52",1,"52"
"5715","Carolyn Rubinfeld","21",1,"21"
"5716","jrocco2020","41",1,"41"
"5717","Spencer Hardy","95",1,"95"
"5718","treesthough","41",1,"41"
"5719","Em","24",1,"24"
"5720","Joel Neylon","21",1,"21"
"5721","pfaucher","81",1,"81"
"5722","Spencer Hardy","22",1,"22"
"5723","Jeanine Farley","24",1,"24"
"5724","Bill","23",1,"23"
"5725","Joel Neylon","81",1,"81"
"5726","Matthew Salkiewicz","41",1,"41"
"5727","Joel Neylon","81",1,"81"
"5728","Matthew Salkiewicz","95",1,"95"
"5729","John Ascher","41",1,"41"
"5730","John Ascher","41",1,"41"
"5731","John Ascher","23",1,"23"
"5732","red_wiggler_staff","81",1,"81"
"5733","John Ascher","21",1,"21"
"5734","Spencer Hardy","81",1,"81"
"5735","Sam Droege","41",1,"41"
"5736","kimstoner","21",1,"21"
"5737","kimstoner","23",1,"23"
"5738","jenf884","24",1,"24"
"5739","Claire O'Neill","22",1,"22"
"5740","Claire O'Neill","22",1,"22"
"5741","Joel Neylon","81",1,"81"
"5742","heatherflew","21",1,"21"
"5743","John Ascher","81",1,"81"
"5744","Spencer Hardy","81",1,"81"
"5745","John Ascher","23",1,"23"
"5746","Sam Droege","90",1,"90"
"5747","Sam Droege","22",1,"22"
"5748","Sam Droege","82",1,"82"
"5749","Zach Portman","22",1,"22"
"5750","nmaha","23",1,"23"
"5751","Joel Neylon","81",1,"81"
"5752","John Ascher","22",1,"22"
"5753","Claire O'Neill","23",1,"23"
"5754","Claire O'Neill","23",1,"23"
"5755","Nathaniel Sharp","90",1,"90"
"5756","Charlie Nicholson | Others","81",1,"81"
"5757","Charlie Nicholson | Others","81",1,"81"
"5758","ZIAD Anass","81",1,"81"
"5759","gsarajg","41",1,"41"
"5760","schiav96","82",1,"82"
"5761","Spencer Hardy","81",1,"81"
"5762","erikschiff","71",1,"71"
"5763","Nathaniel Sharp","22",1,"22"
"5764","Max McCarthy","23",1,"23"
"5765","Sandy Wolkenberg","22",1,"22"
"5766","HYPERSONICGX","23",1,"23"
"5767","Sandy Wolkenberg","21",1,"21"
"5768","Joel Neylon","71",1,"71"
"5769","Norman Levey","21",1,"21"
"5770","Katy","23",1,"23"
"5771","smileyalyse","95",1,"95"
"5772","arlenegrullon","23",1,"23"
"5773","jeanw","95",1,"95"
"5774","Claire O'Neill","23",1,"23"
"5775","John Ascher","23",1,"23"
"5776","Daniel Morton","81",1,"81"
"5777","Bernie Paquette","81",1,"81"
"5778","Spencer Hardy","22",1,"22"
"5779","Michelle","43",1,"43"
"5780","John Ascher","81",1,"81"
"5781","Jeanine Farley","22",1,"22"
"5782","Joel Neylon","23",1,"23"
"5783","John Ascher","22",1,"22"
"5784","robertgessing","81",1,"81"
"5785","Jeanine Farley","23",1,"23"
"5786","Brett","23",1,"23"
"5787","Joel Neylon","23",1,"23"
"5788","Joel Neylon","41",1,"41"
"5789","nina fogel","90",1,"90"
"5790","Ingrid Kaatz","22",1,"22"
"5791","John Ascher","22",1,"22"
"5792","nancyyinger","41",1,"41"
"5793","Ann Schunior","81",1,"81"
"5794","Spencer Hardy","31",1,"31"
"5795","John Beetham","81",1,"81"
"5796","beewilliams","22",1,"22"
"5797","John Ascher","24",1,"24"
"5798","Steven","41",1,"41"
"5799","Laura Shappell","41",1,"41"
"5800","Amanda Deguire","23",1,"23"
"5801","cgelagay","23",1,"23"
"5802","S. Pike","24",1,"24"
"5803","John Ascher","90",1,"90"
"5804","Jenny Glenn","41",1,"41"
"5805","Rusty Burlew","21",1,"21"
"5806","John Ascher","43",1,"43"
"5807","John Ascher","24",1,"24"
"5808","pmhabicht","21",1,"21"
"5809","Claire O'Neill","23",1,"23"
"5810","John Ascher","24",1,"24"
"5811","Pam Phillips","24",1,"24"
"5812","John Ascher","23",1,"23"
"5813","Owen Bastille","23",1,"23"
"5814","John Ascher","11",1,"11"
"5815","John Ascher","22",1,"22"
"5816","mjones58","23",1,"23"
"5817","Claire O'Neill","41",1,"41"
"5818","nina fogel","23",1,"23"
"5819","Nathaniel Sharp","42",1,"42"
"5820","Erika Mitchell","81",1,"81"
"5821","Rusty Burlew","23",1,"23"
"5822","John Ascher","22",1,"22"
"5823","Jenny Glenn","41",1,"41"
"5824","mike kiernan","23",1,"23"
"5825","paulconstantino","22",1,"22"
"5826","Lynn Harper","81",1,"81"
"5827","Owen Bastille","24",1,"24"
"5828","linbj","22",1,"22"
"5829","cherrybomb66","21",1,"21"
"5830","Joel Neylon","22",1,"22"
"5831","Ian Wolfe","22",1,"22"
"5832","Nathaniel Sharp","24",1,"24"
"5833","ega108","21",1,"21"
"5834","Zander","43",1,"43"
"5835","Sandy Wolkenberg","21",1,"21"
"5836","Spencer Hardy","23",1,"23"
"5837","rosymaplemoths4","23",1,"23"
"5838","Spencer Hardy","22",1,"22"
"5839","Ingrid Messbauer","11",1,"11"
"5840","danly","81",1,"81"
"5841","Nathaniel Sharp","23",1,"23"
"5842","Spencer Hardy","22",1,"22"
"5843","abbygail_michel","21",1,"21"
"5844","Joel Neylon","23",1,"23"
"5845","dianasironi","23",1,"23"
"5846","Sam Droege","41",1,"41"
"5847","pmholm","24",1,"24"
"5848","ssgray","24",1,"24"
"5849","Shaun Michael","95",1,"95"
"5850","Mike Mulqueen","22",1,"22"
"5851","Sara Rall","22",1,"22"
"5852","Jenny Glenn","22",1,"22"
"5853","Jenny Glenn","21",1,"21"
"5854","zyla","43",1,"43"
"5855","jennifer_clifford","24",1,"24"
"5856","Daniel Morton","22",1,"22"
"5857","snakebird15","23",1,"23"
"5858","Spencer Hardy","81",1,"81"
"5859","John Ascher","90",1,"90"
"5860","Nathaniel Sharp","23",1,"23"
"5861","Owen Bastille","22",1,"22"
"5862","Spencer Hardy","42",1,"42"
"5863","Joshua Lincoln","22",1,"22"
"5864","John Ascher","22",1,"22"
"5865","Bonnie Semmling","41",1,"41"
"5866","Spencer Hardy","22",1,"22"
"5867","Sam Droege","52",1,"52"
"5868","Spencer Hardy","24",1,"24"
"5869","hb2000","90",1,"90"
"5870","Max McCarthy","24",1,"24"
"5871","Cecil Smith","21",1,"21"
"5872","Joel Neylon","21",1,"21"
"5873","zpurins","23",1,"23"
"5874","Joe MacIndewar","23",1,"23"
"5875","Sam Droege","21",1,"21"
"5876","mcmen","43",1,"43"
"5877","lynnerop","41",1,"41"
"5878","Susan Elliott","90",1,"90"
"5879","amichaud","22",1,"22"
"5880","Jeanine Farley","23",1,"23"
"5881","Michele Blackburn","24",1,"24"
"5882","rintzezelle","11",1,"11"
"5883","markdbalch","21",1,"21"
"5884","Nathaniel Sharp","23",1,"23"
"5885","Joel Neylon","23",1,"23"
"5886","Joel Neylon","23",1,"23"
"5887","miapepitone","43",1,"43"
"5888","Nathaniel Sharp","23",1,"23"
"5889","Bernie Paquette","81",1,"81"
"5890","AntiComposite","21",1,"21"
"5891","Sam Droege","41",1,"41"
"5892","Sam Droege","90",1,"90"
"5893","danly","23",1,"23"
"5894","Nathaniel Sharp","41",1,"41"
"5895","John Ascher","22",1,"22"
"5896","Sam Droege","41",1,"41"
"5897","John Ascher","23",1,"23"
"5898","John Ascher","23",1,"23"
"5899","tz_nh","42",1,"42"
"5900","Michael J. W. Carr","24",1,"24"
"5901","Nathaniel Sharp","24",1,"24"
"5902","gahbahnellah","23",1,"23"
"5903","dannytabaa","23",1,"23"
"5904","Jeanine Farley","41",1,"41"
"5905","Jeanine Farley","24",1,"24"
"5906","Nathaniel Sharp","23",1,"23"
"5907","Nathaniel Sharp","21",1,"21"
"5908","lpagano","42",1,"42"
"5909","Spencer Hardy","23",1,"23"
"5910","zyla","41",1,"41"
"5911","komara","22",1,"22"
"5912","Alex Karasoulos","22",1,"22"
"5913","Erin E.","24",1,"24"
"5914","Bill","24",1,"24"
"5915","Kent McFarland","23",1,"23"
"5916","Jeanine Farley","23",1,"23"
"5917","John Ascher","41",1,"41"
"5918","Spencer Hardy","22",1,"22"
"5919","nina fogel","90",1,"90"
"5920","Larry Clarfeld","43",1,"43"
"5921","Jess Morton","24",1,"24"
"5922","Mark","21",1,"21"
"5923","Rich Hatfield","41",1,"41"
"5924","swampmonster7","21",1,"21"
"5925","Joel Neylon","23",1,"23"
"5926","gzavaski","21",1,"21"
"5927","Spencer Hardy","82",1,"82"
"5928","Suzanne Mrozak","41",1,"41"
"5929","Mel","43",1,"43"
"5930","Spencer Hardy","81",1,"81"
"5931","John Ascher","23",1,"23"
"5932","betsyb","23",1,"23"
"5933","R. DN.","41",1,"41"
"5934","theirmajestythursday","24",1,"24"
"5935","Heather Holm","43",1,"43"
"5936","John Ascher","81",1,"81"
"5937","Spencer Hardy","22",1,"22"
"5938","Spike TRex","23",1,"23"
"5939","John Ascher","82",1,"82"
"5940","Stan Rullman, PhD","81",1,"81"
"5941","John Ascher","24",1,"24"
"5942","John Ascher","90",1,"90"
"5943","John Ascher","23",1,"23"
"5944","John Ascher","90",1,"90"
"5945","tiffhall119","81",1,"81"
"5946","Spencer Hardy","22",1,"22"
"5947","Rusty Burlew","22",1,"22"
"5948","Zac Cota","43",1,"43"
"5949","Sam Droege","22",1,"22"
"5950","Sara Rall","21",1,"21"
"5951","Jeanine Farley","23",1,"23"
"5952","pburn","23",1,"23"
"5953","ZIAD Anass","23",1,"23"
"5954","kvandermerwe","24",1,"24"
"5955","raincro","22",1,"22"
"5956","mraab65","41",1,"41"
"5957","laurabankey","22",1,"22"
"5958","Joel Neylon","24",1,"24"
"5959","ZIAD Anass","11",1,"11"
"5960","hitchco","23",1,"23"
"5961","John Ascher","21",1,"21"
"5962","bryofighter","24",1,"24"
"5963","Sam Droege","82",1,"82"
"5964","erskinelake","21",1,"21"
"5965","janegomes","41",1,"41"
"5966","igli01","90",1,"90"
"5967","Spencer Hardy","22",1,"22"
"5968","Brian Vigorito","43",1,"43"
"5969","Travis Grout","22",1,"22"
"5970","Nathaniel Sharp","21",1,"21"
"5971","John Ascher","21",1,"21"
"5972","ebaitchman","21",1,"21"
"5973","Nathaniel Sharp","21",1,"21"
"5974","octobertraveler","81",1,"81"
"5975","gabecald1","24",1,"24"
"5976","Justin","23",1,"23"
"5977","Mark Rosenstein","22",1,"22"
"5978","Joel Neylon","23",1,"23"
"5979","John Ascher","23",1,"23"
"5980","Claire O'Neill","23",1,"23"
"5981","Rusty Burlew","24",1,"24"
"5982","belyykit","22",1,"22"
"5983","Nathaniel Sharp","43",1,"43"
"5984","Jeanine Farley","24",1,"24"
"5985","Ken Rosenthal","81",1,"81"
"5986","John Ascher","23",1,"23"
"5987","Elizabeth MacDonald","24",1,"24"
"5988","John Ascher","24",1,"24"
"5989","MaLisa Spring","23",1,"23"
"5990","John Ascher","23",1,"23"
"5991","xinyi_dong","11",1,"11"
"5992","Matthew Beziat","71",1,"71"
"5993","lewisbholmes","41",1,"41"
"5994","Judy Sefchick","81",1,"81"
"5995","HYPERSONICGX","21",1,"21"
"5996","Cailin O'Connor","21",1,"21"
"5997","John Ascher","22",1,"22"
"5998","Johnny","81",1,"81"
"5999","John Ascher","21",1,"21"
"6000","aj8uppal","24",1,"24"
"6001","ktatarka","24",1,"24"
"6002","Heather Harmon","82",1,"82"
"6003","HYPERSONICGX","41",1,"41"
"6004","hadel","23",1,"23"
"6005","Khaleem Ali","24",1,"24"
"6006","egrett","22",1,"22"
"6007","davidtigas","23",1,"23"
"6008","HYPERSONICGX","21",1,"21"
"6009","John Ascher","23",1,"23"
"6010","Sheila Colla","22",1,"22"
"6011","owentuepker","21",1,"21"
"6012","Nathaniel Sharp","21",1,"21"
"6013","hadel","43",1,"43"
"6014","Spencer Hardy","81",1,"81"
"6015","John Ascher","11",1,"11"
"6016","David Black","41",1,"41"
"6017","Johnny","81",1,"81"
"6018","Johnny","41",1,"41"
"6019","btmoyers","23",1,"23"
"6020","John Ascher","41",1,"41"
"6021","Nathaniel Sharp","81",1,"81"
"6022","Mark","22",1,"22"
"6023","Rusty Burlew","71",1,"71"
"6024","Danielle Vaillancourt","23",1,"23"
"6025","Stan Rullman, PhD","21",1,"21"
"6026","John Ascher","24",1,"24"
"6027","John Ascher","23",1,"23"
"6028","Joel Neylon","21",1,"21"
"6029","John Ascher","23",1,"23"
"6030","John Ascher","22",1,"22"
"6031","jbrennan84","23",1,"23"
"6032","John Ascher","81",1,"81"
"6033","Spencer Hardy","22",1,"22"
"6034","snakebird15","22",1,"22"
"6035","John Ascher","23",1,"23"
"6036","lucollins","21",1,"21"
"6037","aguilarg","22",1,"22"
"6038","littlenature1","23",1,"23"
"6039","John Ascher","22",1,"22"
"6040","Rusty Burlew","23",1,"23"
"6041","hadel","21",1,"21"
"6042","Erika Mitchell","11",1,"11"
"6043","smullins103","90",1,"90"
"6044","Amy Schnebelin","43",1,"43"
"6045","Sam Droege","23",1,"23"
"6046","cjw1091","43",1,"43"
"6047","John Ascher","21",1,"21"
"6048","abhunter","81",1,"81"
"6049","Ramóna Molnár","41",1,"41"
"6050","snakebird15","23",1,"23"
"6051","Spencer Hardy","41",1,"41"
"6052","MaLisa Spring","22",1,"22"
"6053","Ashley Jordan","90",1,"90"
"6054","Nathaniel Sharp","31",1,"31"
"6055","ckcotnoir","95",1,"95"
"6056","jumiic","23",1,"23"
"6057","julialynch","82",1,"82"
"6058","Spencer Hardy","22",1,"22"
"6059","manslayerliz","24",1,"24"
"6060","robyn2910","22",1,"22"
"6061","alloyant","24",1,"24"
"6062","Joel Neylon","23",1,"23"
"6063","Max McCarthy","22",1,"22"
"6064","tommystapleton4","24",1,"24"
"6065","Joel Neylon","24",1,"24"
"6066","R. DN.","22",1,"22"
"6067","mdhafner","81",1,"81"
"6068","John Ascher","24",1,"24"
"6069","Nathaniel Sharp","21",1,"21"
"6070","John Ascher","23",1,"23"
"6071","hobiecat","81",1,"81"
"6072","villu","81",1,"81"
"6073","John Ascher","24",1,"24"
"6074","donovanp","24",1,"24"
"6075","villu","21",1,"21"
"6076","John Ascher","71",1,"71"
"6077","John Ascher","43",1,"43"
"6078","HYPERSONICGX","24",1,"24"
"6079","John Ascher","41",1,"41"
"6080","Heather Holm","81",1,"81"
"6081","zyla","21",1,"21"
"6082","jmarsallo","11",1,"11"
"6083","Joel Neylon","22",1,"22"
"6084","wiii","23",1,"23"
"6085","Claire O'Neill","21",1,"21"
"6086","hadel","21",1,"21"
"6087","ZIAD Anass","24",1,"24"
"6088","ebyrley","21",1,"21"
"6089","Jenny Glenn","23",1,"23"
"6090","nina fogel","90",1,"90"
"6091","ZIAD Anass","24",1,"24"
"6092","Joshua Lincoln","22",1,"22"
"6093","susanrich01","21",1,"21"
"6094","John Ascher","23",1,"23"
"6095","amytsnyder","22",1,"22"
"6096","nina fogel","24",1,"24"
"6097","Paul G.","41",1,"41"
"6098","alchisme","22",1,"22"
"6099","snakebird15","21",1,"21"
"6100","Sara","41",1,"41"
"6101","Elliot Greiner","23",1,"23"
"6102","lindaloren","81",1,"81"
"6103","Spencer Hardy","11",1,"11"
"6104","hobiecat","81",1,"81"
"6105","John Beetham","23",1,"23"
"6106","Jessica Utrup","23",1,"23"
"6107","Joel Neylon","22",1,"22"
"6108","hayduke1989","41",1,"41"
"6109","judywelna","21",1,"21"
"6110","oliviaasz","22",1,"22"
"6111","Heather Holm","95",1,"95"
"6112","Colleen Prieto","52",1,"52"
"6113","Claire O'Neill","24",1,"24"
"6114","annaclayton","24",1,"24"
"6115","Joel Neylon","42",1,"42"
"6116","Charlie Nicholson | Others","81",1,"81"
"6117","John Ascher","21",1,"21"
"6118","robertgessing","81",1,"81"
"6119","Mark","22",1,"22"
"6120","snakebird15","24",1,"24"
"6121","Nathaniel Sharp","21",1,"21"
"6122","ZIAD Anass","11",1,"11"
"6123","Jeanine Farley","22",1,"22"
"6124","Charlie Nicholson | Others","81",1,"81"
"6125","taboulee","24",1,"24"
"6126","Norman Levey","23",1,"23"
"6127","ZIAD Anass","23",1,"23"
"6128","Charlie Nicholson | Others","81",1,"81"
"6129","Sandy Wolkenberg","22",1,"22"
"6130","alexanderrichards","11",1,"11"
"6131","Emily L. Stanley","22",1,"22"
"6132","Justin","23",1,"23"
"6133","Jeanine Farley","90",1,"90"
"6134","beringerfamily","90",1,"90"
"6135","ZIAD Anass","23",1,"23"
"6136","chaoticeye","22",1,"22"
"6137","snakebird15","23",1,"23"
"6138","Michele Blackburn","23",1,"23"
"6139","Owen Bastille","22",1,"22"
"6140","margles411","23",1,"23"
"6141","Jeanine Farley","21",1,"21"
"6142","tbo1005","43",1,"43"
"6143","Charlie Nicholson | Others","21",1,"21"
"6144","Norman Levey","23",1,"23"
"6145","Charlie Nicholson | Others","81",1,"81"
"6146","Charlie Nicholson | Others","81",1,"81"
"6147","dogservant","22",1,"22"
"6148","John Ascher","81",1,"81"
"6149","msgarts","21",1,"21"
"6150","dalvaro","22",1,"22"
"6151","Charlie Nicholson | Others","81",1,"81"
"6152","Rusty Burlew","23",1,"23"
"6153","Michael D. Warriner","90",1,"90"
"6154","Erika Mitchell","23",1,"23"
"6155","ZIAD Anass","22",1,"22"
"6156","Jenny Glenn","21",1,"21"
"6157","Kent McFarland","41",1,"41"
"6158","Claire O'Neill","43",1,"43"
"6159","Spencer Hardy","90",1,"90"
"6160","Joan Stoner","22",1,"22"
"6161","Steve King","21",1,"21"
"6162","ZIAD Anass","90",1,"90"
"6163","skwerlftw","22",1,"22"
"6164","John Ascher","90",1,"90"
"6165","Sandy Wolkenberg","22",1,"22"
"6166","Sam Droege","21",1,"21"
"6167","Joel Neylon","23",1,"23"
"6168","Joel Neylon","41",1,"41"
"6169","luizapinheiro360","24",1,"24"
"6170","ZIAD Anass","23",1,"23"
"6171","dannytabaa","22",1,"22"
"6172","birders130","41",1,"41"
"6173","Rusty Burlew","24",1,"24"
"6174","snakebird15","23",1,"23"
"6175","John Ascher","23",1,"23"
"6176","Loree Griffin Burns","81",1,"81"
"6177","Spencer Hardy","41",1,"41"
"6178","wprs","23",1,"23"
"6179","emendela","24",1,"24"
"6180","John Ascher","23",1,"23"
"6181","Jeanine Farley","41",1,"41"
"6182","Spencer Hardy","11",1,"11"
"6183","emassop","22",1,"22"
"6184","kim17225","23",1,"23"
"6185","Owen Bastille","43",1,"43"
"6186","Scar","24",1,"24"
"6187","tmatulis12","22",1,"22"
"6188","devsheth20","23",1,"23"
"6189","Sam Droege","52",1,"52"
"6190","Jeanine Farley","24",1,"24"
"6191","Jeanine Farley","23",1,"23"
"6192","John Ascher","24",1,"24"
"6193","ifrah_gurhan","22",1,"22"
"6194","danly","23",1,"23"
"6195","John Ascher","82",1,"82"
"6196","emendela","81",1,"81"
"6197","jenf884","24",1,"24"
"6198","honeythighs","22",1,"22"
"6199","Rusty Burlew","24",1,"24"
"6200","JCorven","90",1,"90"
"6201","Rusty Burlew","23",1,"23"
"6202","Spencer Hardy","81",1,"81"
"6203","leelandstewart","23",1,"23"
"6204","bdayton","24",1,"24"
"6205","tarrington","24",1,"24"
"6206","Sarah Kornbluth","22",1,"22"
"6207","John Ascher","23",1,"23"
"6208","Jeanine Farley","23",1,"23"
"6209","Spencer Hardy","23",1,"23"
"6210","sibecke","21",1,"21"
"6211","John Ascher","23",1,"23"
"6212","ZIAD Anass","24",1,"24"
"6213","Wayne Longbottom","22",1,"22"
"6214","Thomas Herman","24",1,"24"
"6215","Peter M Martin","21",1,"21"
"6216","Erika Mitchell","24",1,"24"
"6217","snakebird15","21",1,"21"
"6218","Heather Holm","22",1,"22"
"6219","Joel Neylon","21",1,"21"
"6220","Nick Dorian","22",1,"22"
"6221","racwol","81",1,"81"
"6222","Claire O'Neill","23",1,"23"
"6223","jb001","23",1,"23"
"6224","Claire O'Neill","41",1,"41"
"6225","sykospark","24",1,"24"
"6226","kristinkathryn","22",1,"22"
"6227","Nathaniel Sharp","11",1,"11"
"6228","jeanw","81",1,"81"
"6229","Zach Portman","21",1,"21"
"6230","bevson","21",1,"21"
"6231","John Ascher","21",1,"21"
"6232","Erika Mitchell","22",1,"22"
"6233","hloly01","24",1,"24"
"6234","Peter M Martin","81",1,"81"
"6235","Jeanine Farley","23",1,"23"
"6236","Sarah Lou H","24",1,"24"
"6237","Spencer Hardy","43",1,"43"
"6238","snakebird15","43",1,"43"
"6239","Mark","24",1,"24"
"6240","Sam Droege","90",1,"90"
"6241","Spencer Hardy","52",1,"52"
"6242","nina fogel","24",1,"24"
"6243","ZIAD Anass","24",1,"24"
"6244","Sam Droege","22",1,"22"
"6245","Spencer Hardy","22",1,"22"
"6246","Nathaniel Sharp","43",1,"43"
"6247","selenagonzalezsanchez","23",1,"23"
"6248","Sandy Wolkenberg","21",1,"21"
"6249","jenf884","24",1,"24"
"6250","Pam Phillips","23",1,"23"
"6251","tz_nh","42",1,"42"
"6252","Denise","42",1,"42"
"6253","John Ascher","23",1,"23"
"6254","fayt","21",1,"21"
"6255","Jeanine Farley","23",1,"23"
"6256","jonsnowsghost","90",1,"90"
"6257","partialisland76","22",1,"22"
"6258","Spencer Hardy","11",1,"11"
"6259","suzandhertribe","23",1,"23"
"6260","Joel Neylon","24",1,"24"
"6261","John Ascher","22",1,"22"
"6262","pgwamsley","82",1,"82"
"6263","John Ascher","41",1,"41"
"6264","Sawyer Baran","43",1,"43"
"6265","josh_rudder","22",1,"22"
